trade_date,top_n,cash,holdings_value,equity,turnover,gross_return,net_return,cost,benchmark_return
20240326,10,-5.0978941156238473e-57,2584873.405234428,2584873.405234428,3.9399915911425024e-47,0.0035826052522147656,0.0035826052522147656,1.2691374587121964e-43,0.005100540779338747
20240327,10,-5.820766091346741e-10,2518429.13654616,2518429.1365461596,2.006031826702907,-0.023196243657638616,-0.025705037838107403,6484.915356300879,-0.011558416407132066
20240328,10,5.169878828456423e-25,2555381.57527046,2555381.57527046,1.4738379093020499e-15,0.014672812583076178,0.014672812583076178,4.933200321393733e-12,0.0051896395858086475
20240329,10,1.8367099231598242e-40,2587043.0070785987,2587043.0070785987,1.585778195648719e-30,0.012390099433501556,0.012390099433501556,4.8092461611907385e-27,0.004691753805661447
20240401,10,2.4469891754994467e-55,2677154.651338473,2677154.651338473,1.2236975871160648e-45,0.03483190809480674,0.03483190809480674,3.867296008755848e-42,0.01644171254696447
20240402,10,0.0,2661928.0521789854,2661928.0521789854,3.928755660112367e-47,-0.005687605365597648,-0.005687605365597648,1.3153935079342382e-43,-0.004163562681605004
20240403,10,4.656612873077393e-10,2567915.0786176305,2567915.078617631,2.0005351888861806,-0.032815703865876844,-0.03531762381195758,6659.9308887785255,-0.0035950754437171772
20240408,10,2.0679515313825692e-25,2466114.6746368106,2466114.6746368106,1.4610066969944483e-15,-0.039643212826034,-0.039643212826034,4.4590753029643424e-12,-0.00879964480102613
20240409,10,1.8367099231598242e-40,2505507.772318492,2505507.772318492,1.852123371658189e-30,0.01597374935027429,0.01597374935027429,5.608842627349631e-27,-0.000825866316262247
20240410,10,1.6313261169996311e-55,2680052.190200826,2680052.190200826,1.3305875059742826e-45,0.06966428913561806,0.06966428913561806,4.07744990125319e-42,-0.008144504050969892
20240411,10,7.646841173435771e-57,2579758.5076013776,2579758.5076013776,3.8373696252283485e-47,-0.03742228713536111,-0.03742228713536111,1.2861869520639512e-43,-0.00013236478490674664
20240412,10,4.656612873077393e-10,2544225.070689288,2544225.0706892884,1.9844721878587854,-0.011292108079722363,-0.013773939230121046,6402.525024671111,-0.008106111996117216
20240415,10,4.1359030627651384e-25,2446856.5159659646,2446856.5159659646,1.6276819462822355e-15,-0.03827041712820811,-0.03827041712820811,4.946128939365312e-12,0.021070309098617734
20240416,10,-2.7550648847397363e-40,2365677.167583348,2365677.167583348,2.0630967045121727e-30,-0.033176995811938115,-0.033176995811938115,6.106385057519899e-27,-0.010696108246093017
20240417,10,2.4469891754994467e-55,2804850.339264113,2804850.339264113,1.3044585844094955e-45,0.18564374619610557,0.18564374619610557,3.997161686574822e-42,0.015461870711938497
20240418,10,2.039157646249539e-56,2849203.975833199,2849203.975833199,3.464985911933455e-47,0.01581319186560326,0.01581319186560326,1.2154535906243013e-43,0.0012337455261020036
20240419,10,-2.3283064365386963e-10,2688358.1189311743,2688358.1189311743,1.944173210972563,-0.05402147822035508,-0.056452910450185745,6927.646376202381,-0.007882762566818191
20240422,10,2.0679515313825692e-25,2712270.7730690273,2712270.7730690273,1.5997137970110402e-15,0.008894891632726498,0.008894891632726498,5.49491724815207e-12,-0.003037387617378151
20240423,10,-2.7550648847397363e-40,2848909.6942995493,2848909.6942995493,2.0045144936345584e-30,0.05037805317494559,0.05037805317494559,6.695932984020723e-27,-0.006989597141468962
20240424,10,-8.156630584998156e-56,3004901.4943335424,3004901.4943335424,9.968110685720133e-46,0.05475491214976769,0.05475491214976769,3.689378829451588e-42,0.004391332683764793
20240425,10,5.0978941156238473e-57,3169881.274474391,3169881.274474391,3.2810808864962545e-47,0.05490355688928816,0.05490355688928816,1.2330321234194377e-43,0.0024589238271151004
20240426,10,0.0,3039219.5783122885,3039219.5783122885,1.926442677752817,-0.0388104865026635,-0.04121974447884258,7637.061744068233,0.01529263404590453
20240429,10,0.0,3175608.8579326365,3175608.8579326365,1.3831103004242978e-15,0.0448764151802703,0.0448764151802703,5.257098429233264e-12,0.011060499204775143
20240430,10,1.8367099231598242e-40,2143256.7030300642,2143256.7030300642,1.7934502277666094e-30,-0.3250879441036222,-0.3250879441036222,7.12268187788513e-27,-0.00538591937266486
20240506,10,2.039157646249539e-55,3210877.2407242823,3210877.2407242823,7.442453575792386e-46,0.49813003555983393,0.49813003555983393,1.9030020690399165e-42,0.014838110247816116
20240507,10,2.5489470578119236e-57,3208316.643423229,3208316.643423229,2.4180467627855895e-47,-0.0007974759260730435,-0.0007974759260730435,9.709919106597388e-44,0.0003091684309644016
20240508,10,-2.3283064365386963e-10,3187079.5331893265,3187079.5331893265,1.428420453247017,-0.004832974692411951,-0.006619393468358825,5731.397090993692,-0.007866695876772689
20240509,10,0.0,3197120.7916186717,3197120.7916186717,1.2934452136512532e-15,0.0031506143241104567,0.0031506143241104567,5.2719422526152486e-12,0.009458839625650528
20240510,10,0.0,3083131.4950412894,3083131.4950412894,1.856612432092628e-30,-0.0356537347216308,-0.0356537347216308,7.423479500526574e-27,0.0004682962024644688
20240513,10,0.0,2989319.8310844735,2989319.8310844735,1.9991085846793667e-31,-0.030427396336386026,-0.030427396336386026,7.708247423001963e-28,-0.0004327005179176613
20240514,10,0.0,2983270.480630687,2983270.480630687,1.9643406095790586e-47,-0.002023654475135861,-0.002023654475135861,7.343724786417262e-44,-0.0020862060746354993
20240515,10,0.0,2968239.927997577,2968239.927997577,1.9972701130681858,-0.002540443653559654,-0.005038280213174762,7451.72207373966,-0.008473917222903582
20240516,10,0.0,3016122.913019991,3016122.913019991,1.2804358091689113e-15,0.01613177714199021,0.01613177714199021,4.7531774562444336e-12,0.003944588940286264
20240517,10,-1.8367099231598242e-40,3137698.4115229133,3137698.4115229133,1.897051605216425e-30,0.04030853582859817,0.04030853582859817,7.155753894040288e-27,0.01033150794569937
20240520,10,5.739718509874451e-41,3060891.6259856,3060891.6259856,1.9090454050989803e-31,-0.024478702368349703,-0.024478702368349703,7.491256547153811e-28,0.0035325740593397104
20240521,10,0.0,2976264.0440621558,2976264.0440621558,3.9107105265909553e-47,-0.027648016416195187,-0.027648016416195187,1.2099016631498514e-43,-0.004010119528991218
20240522,10,-2.3283064365386963e-10,3026030.0609330316,3026030.060933031,2.001039350925627,0.019223518810149054,0.016720968346260134,7448.250964123831,0.0022550426312928362
20240523,10,0.0,2906247.426878672,2906247.426878672,1.2023355990600341e-15,-0.039584085961600124,-0.039584085961600124,4.666628218543191e-12,-0.011578197131675738
20240524,10,3.6734198463196485e-40,2867711.5156852426,2867711.5156852426,2.0538338690860274e-30,-0.013259680107421956,-0.013259680107421956,7.464919206187512e-27,-0.011070457434454672
20240527,10,0.0,2983447.280583854,2983447.280583854,2.0706712588619633e-31,0.04035823138610084,0.04035823138610084,7.426322929260767e-28,0.009505132257740856
20240528,10,-5.0978941156238473e-57,2988165.668581525,2988165.668581525,5.1318745087625865e-47,0.0015815221634309928,0.0015815221634309928,1.9147920269466406e-43,-0.007298578634438724
20240529,10,0.0,2969461.9360424345,2969461.9360424345,1.9804613013131136,-0.0037824538998725288,-0.006259268934031059,7401.133652498919,0.00120523475132428
20240530,10,0.0,3107601.2564818673,3107601.2564818673,1.125270903033066e-15,0.04651998355753917,0.04651998355753917,4.178900843287627e-12,-0.0053161979932986325
20240531,10,1.8367099231598242e-40,3105273.043158675,3105273.043158675,1.7098731165410844e-30,-0.0007491995050317168,-0.0007491995050317168,6.645327470469785e-27,-0.004002824351285517
20240603,10,0.0,3003292.8310831804,3003292.8310831804,1.9324318620182598e-31,-0.032840980698998545,-0.032840980698998545,7.5046630426040865e-28,0.0024647445796834866
20240604,10,-5.0978941156238473e-57,2822045.854199838,2822045.854199838,5.123337830115495e-47,-0.06034941881374023,-0.06034941881374023,1.9243226333670744e-43,0.007502086451702361
20240605,10,-1.1641532182693481e-10,2861955.1858023284,2861955.1858023284,1.9739744205854242,0.01661068789536846,0.014141985518448141,6966.791308041049,-0.005774252604924257
20240606,10,-2.0679515313825692e-25,2597595.7982487637,2597595.7982487637,1.1433525686331838e-15,-0.09237020511886651,-0.09237020511886651,4.150562708517917e-12,-0.0007088585002488212
20240607,10,0.0,2754904.8712111325,2754904.8712111325,1.652376078774272e-30,0.060559488534907,0.060559488534907,5.4713897206179595e-27,-0.005047288807162098
20240611,10,-2.2958874039497803e-41,2786318.728191832,2786318.728191832,2.121899266565124e-31,0.011402882658118507,0.011402882658118507,7.310693628913945e-28,-0.008739843602651454
20240612,10,0.0,2883380.9583855583,2883380.9583855583,4.537660689604774e-47,0.03483529332507995,0.03483529332507995,1.696063522161776e-43,0.0003515222134009566
20240613,10,0.0,2867325.8122667084,2867325.8122667084,1.833497153397307,-0.003275148847410536,-0.0055681667981325456,6611.644296348072,-0.005076545745808736
20240614,10,0.0,2806610.123703953,2806610.123703953,1.1434069438331889e-15,-0.02117502249064529,-0.02117502249064529,4.1002004051749535e-12,0.004368102531426388
20240617,10,0.0,2779274.408688114,2779274.408688114,1.5643771300311008e-30,-0.009739762136881103,-0.009739762136881103,5.490991358724642e-27,-0.0015062685705238277
20240618,10,0.0,2797719.9181692265,2797719.9181692265,2.1294986165142004e-31,0.006636807586703597,0.006636807586703597,7.401777148842748e-28,0.002655846309084442
20240619,10,0.0,2789062.450543603,2789062.450543603,3.716579043739923e-47,-0.003094472598704212,-0.003094472598704212,1.3003935990647223e-43,-0.004749900312788657
20240620,10,-2.3283064365386963e-10,2708705.25847298,2708705.25847298,1.8881645154335254,-0.026450156428446503,-0.02881154276590714,6586.053965038147,-0.007217090249263869
20240621,10,-1.0339757656912846e-25,2660710.8280835007,2660710.8280835007,1.1733232831112886e-15,-0.017718587225151183,-0.017718587225151183,4.091194602693693e-12,-0.002187063632365094
20240624,10,-9.183549615799121e-41,2400768.439104632,2400768.439104632,1.5084345440031379e-30,-0.0976965952989729,-0.0976965952989729,5.071119503891944e-27,-0.005380905555003479
20240625,10,0.0,2446409.0331315524,2446409.0331315524,2.250886481972492e-31,0.019010827234942296,0.019010827234942296,6.758200632724883e-28,-0.005438289383757455
20240626,10,1.0195788231247695e-56,2529241.5147332647,2529241.5147332647,3.8784330438739776e-47,0.033858803037397855,0.033858803037397855,1.186622515373837e-43,0.006467071091048382
20240627,10,-1.1641532182693481e-10,2454311.3459114684,2454311.3459114684,1.9850069661602474,-0.02714304919819044,-0.02962554915586957,6278.841953285677,-0.007513020273629767
20240628,10,-1.550963648536927e-25,2450998.565637596,2450998.565637596,8.918437602452516e-16,-0.0013497799614506922,-0.0013497799614506922,2.79568332701481e-12,0.0021827572455193067
20240701,10,1.8367099231598242e-40,2541751.9000191754,2541751.9000191754,1.5730789599337638e-30,0.03702708587998349,0.03702708587998349,4.899515783358947e-27,0.004773927630611574
20240702,10,0.0,2746783.9995215987,2746783.9995215987,2.2197879826433243e-31,0.08066566194004876,0.08066566194004876,7.056216011159832e-28,-0.0018391788332452474
20240703,10,-5.0978941156238473e-57,2921575.6785207023,2921575.6785207023,4.151598970803388e-47,0.06363502882991412,0.06363502882991412,1.4261562813197953e-43,-0.002411323947788535
20240704,10,2.3283064365386963e-10,2775462.7501505716,2775462.7501505716,1.9685785554004045,-0.0475497328249469,-0.05001168699628311,7192.785428608358,-0.005082066276741126
20240705,10,-5.169878828456423e-26,2833809.2638747892,2833809.2638747892,9.072908747036567e-16,0.021022265105540505,0.021022265105540505,3.032791106590772e-12,-0.004281225027662594
20240708,10,9.183549615799121e-41,2838485.0927212653,2838485.0927212653,1.3827943386707928e-30,0.001650015371917668,0.001650015371917668,4.926531918800314e-27,-0.00853966288265684
20240709,10,0.0,2912163.78296431,2912163.78296431,2.0197699753020924e-31,0.025957046747217216,0.025957046747217216,7.169943678865667e-28,0.011185590848785232
20240710,10,0.0,2964077.472978079,2964077.472978079,3.915986536183294e-47,0.017826500802412326,0.017826500802412326,1.4262123768445283e-43,-0.0031529056929898713
20240711,10,2.3283064365386963e-10,3079816.272598343,3079816.272598343,2.009776812089759,0.04156063514963515,0.039047157395645904,7450.142789430908,0.0114329810881455
20240712,10,-1.550963648536927e-25,3089956.128520726,3089956.128520726,1.0192049698205386e-15,0.0032923574086543006,0.0032923574086543006,3.809194339300712e-12,0.0012203557554433253
20240715,10,-1.8367099231598242e-40,2990533.342792588,2990533.342792588,1.2114719775339328e-30,-0.03217611564463718,-0.03217611564463718,4.75917184523959e-27,0.001107389255170732
20240716,10,0.0,3012413.8114473666,3012413.8114473666,2.0460883196497783e-31,0.007316577394969492,0.007316577394969492,7.652445400464133e-28,0.006339020760523173
20240717,10,2.5489470578119236e-57,3016423.8301330726,3016423.8301330726,2.178582383465331e-47,0.0013311646197038396,0.0013311646197038396,8.207593373345281e-44,0.0009435772586359192
20240718,10,0.0,2957425.5662172176,2957425.5662172176,1.970130934331428,-0.017095114403520517,-0.01955901001924265,7432.153450224681,0.005525328597038248
20240719,10,-1.550963648536927e-25,2945554.930726517,2945554.930726517,1.1053721443140926e-15,-0.004013840830450421,-0.004013840830450421,4.088363981714414e-12,0.005136311958399586
20240722,10,-1.8367099231598242e-40,2959062.8952504164,2959062.8952504164,1.1530675857358626e-30,0.00458588104502522,0.00458588104502522,4.325240693555113e-27,-0.00680717541906295
20240723,10,-2.2958874039497803e-41,2970933.530741115,2970933.530741115,2.08634287885421e-31,0.004011619864434879,0.004011619864434879,7.720885192080326e-28,-0.021350954041720827
20240724,10,-6.372367644529809e-58,2872284.456490825,2872284.456490825,1.4393467804031871e-47,-0.03320473959768522,-0.03320473959768522,6.496446440525274e-44,-0.0063117356578267225
20240725,10,-2.3283064365386963e-10,2902327.5706330547,2902327.5706330547,1.990385221629595,0.012948884505189273,0.010459658365082225,7149.765550920122,-0.005527729882539578
20240726,10,0.0,2964060.437313906,2964060.437313906,1.082738426297863e-15,0.02127012378116433,0.02127012378116433,4.046515562643423e-12,0.0029481315938391095
20240729,10,0.0,2954064.6599814105,2954064.6599814105,1.0819031345308066e-30,-0.0033723257483756486,-0.0033723257483756486,4.0105381166441566e-27,-0.005441333278150773
20240730,10,-1.1479437019748901e-41,2948272.106447678,2948272.106447678,2.0910884009927246e-31,-0.0019608756748638045,-0.0019608756748638045,7.725375620647377e-28,-0.006299476633728096
20240731,10,-1.67368084518009e-42,3003311.763856622,3003311.763856622,3.331763818259957e-48,0.01866844559176739,0.01866844559176739,1.7190156078633026e-44,0.021577339061663592
20240801,10,1.1641532182693481e-10,2946159.484361549,2946159.484361549,1.9970521276495548,-0.01653218854133387,-0.019029752482866646,7500.963166589299,-0.006629064644667171
20240802,10,-1.0339757656912846e-25,2857840.7602440636,2857840.7602440636,1.0758858159274054e-15,-0.029977577448297765,-0.029977577448297765,3.905909294589564e-12,-0.01019946792098625
20240805,10,9.183549615799121e-41,2789951.1567121237,2789951.1567121237,1.130436124868479e-30,-0.023755558558882783,-0.023755558558882783,4.092002832827837e-27,-0.01213553312191784
20240806,10,9.183549615799121e-41,2980563.018778256,2980563.018778256,2.309785746071703e-31,0.06832085988586378,0.06832085988586378,8.059266400712763e-28,-0.00010217387175404102
20240807,10,1.5293682346871542e-56,2974235.2619603863,2974235.2619603863,3.078836802861519e-47,-0.0021230072231331887,-0.0021230072231331887,6.882500336596894e-44,-0.00044568034814695956
20240808,10,0.0,2821423.836305893,2821423.836305893,1.96461339137972,-0.04892139691959041,-0.05137839215643347,7307.681871887377,0.0004333098208613162
20240809,10,-2.0679515313825692e-25,2808235.180641242,2808235.180641242,1.253095484824511e-15,-0.0046744680805983485,-0.0046744680805983485,4.421602638883398e-12,-0.0033831030433151277
20240812,10,9.183549615799121e-41,2798015.342328926,2798015.342328926,1.03351496967271e-30,-0.0036392387584797126,-0.0036392387584797126,3.733205551287611e-27,-0.001729755254143872
20240813,10,2.2958874039497803e-41,2825407.6101301354,2825407.6101301354,2.2668524096010905e-31,0.009789891923326355,0.009789891923326355,7.932325939043453e-28,0.0025634838701336093
20240814,10,1.5293682346871542e-56,2804929.2421941967,2804929.2421941967,7.274066846142986e-47,-0.007247934019330993,-0.007247934019330993,2.455458837182066e-43,-0.0075430281811941224
20240815,10,0.0,2819258.609990915,2819258.609990915,1.997460857843807,0.007606712996749421,0.005108637886889644,7006.92392484292,0.009885687007970434
